time,voltage
2.25245049,0.222120964
2.25445089,0.208921628
2.25645129,0.359442827
2.25845169,0.16329968
2.26045209,0.189853996
2.26245249,0.15434123
2.264452891,0.121725878
2.266453291,0.213678371
2.268453691,0.218844346
2.270454091,0.240099519
2.272454491,0.128991653
2.274454891,0.18353158
2.276455291,0.219591172
2.278455691,0.172800344
2.280456091,0.17759711
2.282456491,0.106428672
2.284456891,0.13778855
2.286457291,0.055736005
2.288457692,0.133800736
2.290458092,0.115149249
2.292458492,0.171540123
2.294458892,0.113920245
2.296459292,0.058846202
2.298459692,0.101942434
2.300460092,0.102865711
2.302460492,0.059683573
2.304460892,0.096298137
2.306461292,0.089695464
2.308461692,-0.027516715
2.310462092,0.007008406
2.312462492,0.022376435
2.314462893,0.014112244
2.316463293,-0.034462081
2.318463693,-0.00473229
2.320464093,-0.081980824
2.322464493,-0.021194599
2.324464893,-0.157293076
2.326465293,-0.098072573
2.328465693,-0.051670651
2.330466093,-0.139228086
2.332466493,-0.046937791
2.334466893,-0.108795414
2.336467293,-0.082789463
2.338467694,-0.100129923
2.340468094,-0.107941493
2.342468494,-0.14917161
2.344468894,-0.238710867
2.346469294,-0.226818172
2.348469694,-0.08075115
2.350470094,-0.136903144
2.352470494,-0.159348783
2.354470894,-0.173211616
2.356471294,-0.222915914
2.358471694,-0.139352874
2.360472094,-0.145377126
2.362472494,-0.17219397
2.364472895,-0.181960433
2.366473295,-0.132078571
2.368473695,-0.151849251
2.370474095,-0.114377786
2.372474495,-0.174089128
2.374474895,-0.125263624
2.376475295,-0.156135014
2.378475695,-0.057399684
2.380476095,-0.22720605
2.382476495,-0.175542487
2.384476895,-0.226198371
2.386477295,-0.057806622
2.388477696,-0.199411368
2.390478096,-0.232707025
2.392478496,-0.091915046
2.394478896,-0.073903458
2.396479296,-0.12383542
2.398479696,-0.072361934
2.400480096,-0.132749979
2.402480496,-0.071762946
2.404480896,-0.125591233
2.406481296,-0.141110413
2.408481696,-0.22729805
2.410482096,-0.112499968
2.412482496,-0.062914232
2.414482897,-0.065627234
2.416483297,-0.105107693
2.418483697,-0.175533071
2.420484097,-0.145423318
2.422484497,-0.079212654
2.424484897,0.029044884
2.426485297,-0.105231714
2.428485697,-0.03840663
2.430486097,-0.077359476
2.432486497,-0.019067388
2.434486897,-0.09399298
2.436487297,-0.025307715
2.438487698,-0.04127996
2.440488098,-0.059590251
2.442488498,-0.086706897
2.444488898,-0.109123108
2.446489298,-0.189707812
2.448489698,-0.152462866
2.450490098,-0.12790588
2.452490498,-0.116548497
2.454490898,-0.079267216
2.456491298,-0.121761958
2.458491698,-0.133800528
2.460492098,-0.034203446
2.462492498,-0.079274677
2.464492899,-0.04408734
2.466493299,-0.12658671
2.468493699,-0.079839624
2.470494099,-0.141087674
2.472494499,-0.11514457
2.474494899,-0.142182869
2.476495299,-0.147891833
2.478495699,-0.136340973
2.480496099,-0.129784319
2.482496499,-0.1640471
2.484496899,-0.112290471
2.486497299,-0.183842062
2.4884977,-0.259855274
2.4904981,-0.177462517
2.4924985,-0.186700015
2.4944989,-0.160613582
2.4964993,-0.17273923
2.4984997,-0.212674685
2.5005001,-0.182802474
2.5025005,-0.187522384
2.5045009,-0.336734088
2.5065013,-0.227174274
2.5085017,-0.334413769
2.5105021,-0.241983499
2.512502501,-0.273071728
2.514502901,-0.350252703
2.516503301,-0.202613984
2.518503701,-0.199623804
2.520504101,-0.320799326
2.522504501,-0.25377887
2.524504901,-0.297059027
2.526505301,-0.279968081
2.528505701,-0.229049003
2.530506101,-0.347094211
2.532506501,-0.23550985
2.534506901,-0.28251869
2.536507301,-0.284642278
2.538507702,-0.281396871
2.540508102,-0.309987361
2.542508502,-0.34515369
2.544508902,-0.260496424
2.546509302,-0.302819306
2.548509702,-0.224043273
2.550510102,-0.294676403
2.552510502,-0.274345534
2.554510902,-0.301294257
2.556511302,-0.218521439
2.558511702,-0.274915895
2.560512102,-0.209033015
2.562512503,-0.343656635
2.564512903,-0.23256926
2.566513303,-0.183115573
2.568513703,-0.198384393
2.570514103,-0.291240578
2.572514503,-0.151583591
2.574514903,-0.283201593
2.576515303,-0.245151675
2.578515703,-0.146399303
2.580516103,-0.219421016
2.582516503,-0.123781398
2.584516903,-0.141066089
2.586517303,-0.166790257
2.588517704,-0.239807272
2.590518104,-0.168266514
2.592518504,-0.21987603
2.594518904,-0.149228449
2.596519304,-0.11425463
2.598519704,-0.183867173
2.600520104,-0.132223197
2.602520504,-0.141975901
2.604520904,-0.079899227
2.606521304,-0.034535118
2.608521704,-0.010849325
2.610522104,-0.13013417
2.612522505,0.050379365
2.614522905,0.056176904
2.616523305,-0.097485496
2.618523705,-0.036597984
2.620524105,-0.051605807
2.622524505,-0.038264909
2.624524905,-0.018495187
2.626525305,0.001340221
2.628525705,0.002417837
2.630526105,0.018859757
2.632526505,0.075339268
2.634526905,0.052629086
2.636527305,0.060387016
2.638527706,0.069732685
2.640528106,0.022722545
2.642528506,0.030810004
2.644528906,0.020168338
2.646529306,0.061648382
2.648529706,0.17166349
2.650530106,0.176364021
2.652530506,0.085657667
2.654530906,0.093728182
2.656531306,0.039450078
2.658531706,0.006857149
2.660532106,-0.007187316
2.662532507,0.039640831
2.664532907,0.125873374
2.666533307,0.151371021
2.668533707,0.140280069
2.670534107,0.031043587
2.672534507,0.074047745
2.674534907,0.088777889
2.676535307,0.105509714
2.678535707,0.094060023
2.680536107,0.098264921
2.682536507,0.051712378
2.684536907,0.065676739
2.686537307,0.148706941
2.688537708,0.064653
2.690538108,0.072106308
2.692538508,0.002623288
2.694538908,0.059636518
2.696539308,0.149932413
2.698539708,-0.009354965
2.700540108,0.029438549
2.702540508,-0.003376558
2.704540908,0.06227041
2.706541308,0.100443296
2.708541708,-0.000509718
2.710542108,0.105524117
2.712542509,-0.012585537
2.714542909,-0.03717342
2.716543309,-0.07747004
2.718543709,0.095025558
2.720544109,0.05643349
2.722544509,-0.004187262
2.724544909,0.06706109
2.726545309,0.078077812
2.728545709,0.012435539
2.730546109,0.003885814
2.732546509,0.089201937
2.734546909,0.006720753
2.736547309,0.084665411
2.73854771,0.026325014
2.74054811,0.069012882
2.74254851,0.05270513
2.74454891,-0.032746886
2.74654931,0.059972451
2.74854971,0.010767874
2.75055011,0.029484596
2.75255051,0.071334563
2.75455091,0.085490409
2.75655131,0.023725305
2.75855171,0.061085165
2.76055211,0.039011696
2.762552511,-0.01991175
2.764552911,0.097874581
2.766553311,0.131285571
2.768553711,0.040400248
2.770554111,0.079710382
2.772554511,0.138778779
2.774554911,0.142644767
2.776555311,0.10707287
2.778555711,0.168931942
2.780556111,0.073044662
2.782556511,0.12183494
2.784556911,0.1519948
2.786557311,0.164855608
2.788557712,0.189051894
2.790558112,0.134066376
2.792558512,0.214001179
2.794558912,0.168626035
2.796559312,0.162825095
2.798559712,0.081838593
2.800560112,0.250787347
2.802560512,0.084494519
2.804560912,0.19204607
2.806561312,0.143654499
2.808561712,0.184474054
2.810562112,0.227616437
2.812562513,0.250603136
2.814562913,0.222932986
2.816563313,0.238134989
2.818563713,0.249860054
2.820564113,0.306597339
2.822564513,0.294124542
2.824564913,0.169251666
2.826565313,0.25846158
2.828565713,0.322630991
2.830566113,0.303093403
2.832566513,0.346856178
2.834566913,0.265757923
2.836567313,0.272712533
2.838567714,0.323367168
2.840568114,0.300004192
2.842568514,0.291455533
2.844568914,0.340708422
2.846569314,0.298483952
2.848569714,0.276646392
2.850570114,0.342204557
2.852570514,0.30643966
2.854570914,0.283620626
2.856571314,0.271543029
2.858571714,0.329080486
2.860572114,0.255121555
2.862572515,0.271602516
2.864572915,0.245884779
2.866573315,0.266711268
2.868573715,0.31324586
2.870574115,0.226485729
2.872574515,0.266107455
2.874574915,0.320638556
2.876575315,0.229600334
2.878575715,0.21714665
2.880576115,0.272002682
2.882576515,0.207123354
2.884576915,0.196211047
2.886577315,0.245361414
2.888577716,0.296721554
2.890578116,0.292914567
2.892578516,0.169991121
2.894578916,0.164558549
2.896579316,0.225679281
2.898579716,0.111149725
2.900580116,0.2493101
2.902580516,0.148242237
2.904580916,0.132274727
2.906581316,0.102844981
2.908581716,0.094995705
2.910582116,0.034235561
2.912582517,0.155926354
2.914582917,0.139674822
2.916583317,0.054951001
2.918583717,0.058427211
2.920584117,0.09383285
2.922584517,0.05442288
2.924584917,0.048751483
2.926585317,0.101626109
2.928585717,0.028772731
2.930586117,0.025219638
2.932586517,-0.028179133
2.934586917,0.030633007
2.936587317,0.06466503
2.938587718,0.036697803
2.940588118,0.070534071
2.942588518,-0.025226078
2.944588918,0.078578723
2.946589318,0.014967872
2.948589718,0.049258047
2.950590118,-0.071580003
2.952590518,0.127686544
2.954590918,0.057467321
2.956591318,-0.059855771
2.958591718,-0.080822138
2.960592118,-0.028058685
2.962592519,-0.037842916
2.964592919,-0.023225434
2.966593319,-6.76E-05
2.968593719,0.052539574
2.970594119,-0.032361981
2.972594519,-0.005773532
2.974594919,0.022474583
2.976595319,-0.022522168
2.978595719,-0.038099835
2.980596119,0.011638275
2.982596519,0.083671767
2.984596919,-0.042239862
2.986597319,-0.103374825
2.98859772,-0.006881176
2.99059812,0.038107506
2.99259852,0.037202869
2.99459892,-0.057853471
2.99659932,-0.01313934
2.99859972,-0.028080388
3.00060012,0.496047425
3.00260052,0.552801376
3.00460092,0.469931125
3.00660132,0.550112599
3.00860172,0.457179874
3.01060212,0.446612412
3.012602521,0.494858285
3.014602921,0.481857213
3.016603321,0.521249661
3.018603721,0.441842271
3.020604121,0.516385154
3.022604521,0.449508083
3.024604921,0.495647971
3.026605321,0.415507902
3.028605721,0.46556411
3.030606121,0.448179001
3.032606521,0.417537477
3.034606921,0.464383083
3.036607321,0.371999615
3.038607722,0.320466843
3.040608122,0.437486943
3.042608522,0.336062661
3.044608922,0.371921282
3.046609322,0.230976412
3.048609722,0.259136827
3.050610122,0.236787975
3.052610522,0.311992967
3.054610922,0.292945888
3.056611322,0.170803036
3.058611722,0.248720781
3.060612122,0.219037832
3.062612523,0.270230567
3.064612923,0.218068864
3.066613323,0.137024714
3.068613723,0.182730036
3.070614123,0.089627114
3.072614523,0.087317981
3.074614923,0.141628859
3.076615323,0.058692231
3.078615723,-0.000436256
3.080616123,-0.025348821
3.082616523,0.060109155
3.084616923,0.06743703
3.086617323,0.012094724
3.088617724,-0.067866906
3.090618124,-0.040965456
3.092618524,0.004112385
3.094618924,-0.119722293
3.096619324,-0.12379342
3.098619724,-0.151563591
3.100620124,-0.132841279
3.102620524,-0.079839118
3.104620924,-0.14376304
3.106621324,-0.027136382
3.108621724,-0.191410191
3.110622124,-0.099956603
3.112622525,-0.20465822
3.114622925,-0.156840805
3.116623325,-0.195121496
3.118623725,-0.225824457
3.120624125,-0.234717856
3.122624525,-0.157377869
3.124624925,-0.220676945
3.126625325,-0.209469992
3.128625725,-0.279093858
3.130626125,-0.280973156
3.132626525,-0.271610972
3.134626925,-0.342805587
3.136627325,-0.23470805
3.138627726,-0.273946645
3.140628126,-0.377065317
3.142628526,-0.260611701
3.144628926,-0.292887556
3.146629326,-0.365152448
3.148629726,-0.246089862
3.150630126,-0.217118186
3.152630526,-0.335679739
3.154630926,-0.324513041
3.156631326,-0.274674012
3.158631726,-0.328609732
3.160632126,-0.288386075
3.162632527,-0.285333123
3.164632927,-0.30066806
3.166633327,-0.317482304
3.168633727,-0.291256804
3.170634127,-0.265481487
3.172634527,-0.316111232
3.174634927,-0.283258141
3.176635327,-0.334439323
3.178635727,-0.331511403
3.180636127,-0.242569433
3.182636527,-0.203512548
3.184636927,-0.246175112
3.186637327,-0.305059981
3.188637728,-0.230082593
3.190638128,-0.17463016
3.192638528,-0.150642242
3.194638928,-0.184051247
3.196639328,-0.22925206
3.198639728,-0.185798084
3.200640128,-0.153220745
3.202640528,-0.175483515
3.204640928,-0.191660942
3.206641328,-0.171581466
3.208641728,-0.1214816
3.210642128,-0.162239918
3.212642529,-0.161390379
3.214642929,-0.192960936
3.216643329,-0.195027769
3.218643729,-0.187510196
3.220644129,0.011973895
3.222644529,-0.132318527
3.224644929,-0.125394377
3.226645329,-0.051784101
3.228645729,-0.08952905
3.230646129,-0.107144748
3.232646529,-0.111966405
3.234646929,-0.054156781
3.236647329,-0.070319518
3.23864773,-0.032881699
3.24064813,-0.066303464
3.24264853,-0.041808641
3.24464893,-0.020667071
3.24664933,0.005514284
3.24864973,-0.032813742
3.25065013,-0.063693713
3.25265053,-0.10160402
3.25465093,0.039313037
3.25665133,0.005191514
3.25865173,0.025376535
3.26065213,-0.095593566
3.262652531,-0.003680228
3.264652931,-0.025639759
3.266653331,-0.056418201
3.268653731,0.075081273
3.270654131,0.004459741
3.272654531,-0.014744208
3.274654931,0.035327517
3.276655331,-0.014454414
3.278655731,-0.060418586
3.280656131,0.029704333
3.282656531,-0.040727552
3.284656931,-0.091932206
3.286657331,-0.100152016
3.288657732,-0.022887233
3.290658132,-0.077574108
3.292658532,-0.076194248
3.294658932,0.024755098
3.296659332,-0.094976054
3.298659732,-0.055871548
3.300660132,-0.158302034
3.302660532,-0.002723112
3.304660932,-0.052051894
3.306661332,0.006797945
3.308661732,-0.072975774
3.310662132,0.00785172
3.312662533,-0.060175267
3.314662933,-0.116092488
3.316663333,-0.149588712
3.318663733,-0.072315214
3.320664133,-0.065974445
3.322664533,-0.222391431
3.324664933,0.000135302
3.326665333,-0.052170172
3.328665733,-0.136284696
3.330666133,-0.059688809
3.332666533,-0.144925813
3.334666933,-0.116209891
3.336667333,-0.148001804
3.338667734,-0.085069723
3.340668134,-0.056412899
3.342668534,-0.079813638
3.344668934,-0.114943348
3.346669334,-0.060770482
3.348669734,-0.122621956
3.350670134,-0.030619383
3.352670534,-0.083648683
3.354670934,-0.037051279
3.356671334,-0.001302949
3.358671734,-0.066228556
3.360672134,-0.072601036
3.362672535,-0.075449237
3.364672935,-0.001996352
3.366673335,0.001612472
3.368673735,-0.005086809
3.370674135,-0.022522602
3.372674535,-0.022214134
3.374674935,-0.07114729
3.376675335,0.059052069
3.378675735,0.011496046
3.380676135,0.042922536
3.382676535,0.070083431
3.384676935,0.020266907
3.386677335,0.005704254
3.388677736,0.030136572
3.390678136,0.032221218
3.392678536,0.129700471
3.394678936,0.126380733
3.396679336,0.131800141
3.398679736,0.089494445
3.400680136,0.149817427
3.402680536,0.132229639
3.404680936,0.065737957
3.406681336,0.141459312
3.408681736,0.218831613
3.410682136,0.127594187
3.412682537,0.23080114
3.414682937,0.235029941
3.416683337,0.223603247
3.418683737,0.148529852
3.420684137,0.206831699
3.422684537,0.233116142
3.424684937,0.269084699
3.426685337,0.188590578
3.428685737,0.284271835
3.430686137,0.239989242
3.432686537,0.211496662
3.434686937,0.298780965
3.436687337,0.235928191
3.438687738,0.234450082
3.440688138,0.250280447
3.442688538,0.239714816
3.444688938,0.289336394
3.446689338,0.231617525
3.448689738,0.211417573
3.450690138,0.233870886
3.452690538,0.260660446
3.454690938,0.2957344
3.456691338,0.340057015
3.458691738,0.251965268
3.460692138,0.264851948
3.462692539,0.272503237
3.464692939,0.281156268
3.466693339,0.249385363
3.468693739,0.251211137
3.470694139,0.242077411
3.472694539,0.342269736
3.474694939,0.245400222
3.476695339,0.247048872
3.478695739,0.275861681
3.480696139,0.261485233
3.482696539,0.23333624
3.484696939,0.260600674
3.486697339,0.323476149
3.48869774,0.193976037
3.49069814,0.238487581
3.49269854,0.194422332
3.49469894,0.214155919
3.49669934,0.199896379
3.49869974,0.156956141
3.50070014,0.12425084
3.50270054,0.230403117
3.50470094,0.237574016
3.50670134,0.170764831
3.50870174,0.163681857
3.51070214,0.175624229
3.512702541,0.1610249
3.514702941,0.08370966
3.516703341,0.119643973
3.518703741,0.169652125
3.520704141,0.103041878
3.522704541,0.193549647
3.524704941,0.106690589
3.526705341,0.11841191
3.528705741,0.156069633
3.530706141,0.116472164
3.532706541,0.061776347
3.534706941,0.095049622
3.536707341,0.048470447
3.538707742,-0.022417582
3.540708142,0.038696008
3.542708542,0.098689086
3.544708942,0.079257838
3.546709342,0.115760113
3.548709742,0.152982413
3.550710142,0.092825479
3.552710542,0.01846887
3.554710942,-0.01836245
3.556711342,0.170297666
3.558711742,0.095797415
3.560712142,0.09814474
3.562712543,0.018289893
3.564712943,0.204718527
3.566713343,0.087331514
3.568713743,0.046751298
3.570714143,0.014016431
3.572714543,0.124738904
3.574714943,0.106559168
3.576715343,0.062120558
3.578715743,0.094018059
3.580716143,0.099532118
3.582716543,0.134894362
3.584716943,0.081741955
3.586717343,0.084000253
3.588717744,0.142332544
3.590718144,0.026920427
3.592718544,0.042551575
3.594718944,0.038539251
3.596719344,-0.052339528
3.598719744,0.157270915
3.600720144,0.027856851
3.602720544,0.100095768
3.604720944,0.120623539
3.606721344,0.158881306
3.608721744,0.067634808
3.610722144,0.122058832
3.612722545,0.122768751
3.614722945,0.221601108
3.616723345,0.162105088
3.618723745,0.232361647
3.620724145,0.177309934
3.622724545,0.162578595
3.624724945,0.179179371
3.626725345,0.075249028
3.628725745,0.150585033
3.630726145,0.084166063
3.632726545,0.103084732
3.634726945,0.180652031
3.636727345,0.156266108
3.638727746,0.179909246
3.640728146,0.135890491
3.642728546,0.147224167
3.644728946,0.189570515
3.646729346,0.160453927
3.648729746,0.091155539
3.650730146,0.12314026
3.652730546,0.156599013
3.654730946,0.12590322
3.656731346,0.004652491
3.658731746,0.104236406
3.660732146,0.133798771
3.662732547,0.079016816
3.664732947,0.078035964
3.666733347,0.060995034
3.668733747,0.04455408
3.670734147,-0.02752671
3.672734547,0.122547454
3.674734947,-0.064457556
3.676735347,-0.000216974
3.678735747,0.001188471
3.680736147,-0.026844752
3.682736547,0.083635817
3.684736947,-0.014554318
3.686737347,-0.052317383
3.688737748,0.033540562
3.690738148,0.03753867
3.692738548,0.015958285
3.694738948,-0.067785655
3.696739348,0.016491405
3.698739748,-0.075209573
3.700740148,-0.020856933
3.702740548,-0.12446477
3.704740948,-0.139132163
3.706741348,-0.167262557
3.708741748,-0.167074251
3.710742148,-0.07292124
3.712742549,-0.086067982
3.714742949,-0.17657101
3.716743349,-0.156775603
3.718743749,-0.166872435
3.720744149,-0.14545161
3.722744549,-0.169707182
3.724744949,-0.243579105
3.726745349,-0.278453663
3.728745749,-0.116150721
3.730746149,-0.154475961
3.732746549,-0.174614355
3.734746949,-0.250589711
3.736747349,-0.253361194
3.73874775,-0.23057159
3.74074815,-0.179678627
3.74274855,-0.222404214
3.74474895,-0.179769506
3.74674935,-0.201556116
3.74874975,-0.281179568
3.75075015,-0.240638008
3.75275055,-0.218573976
3.75475095,-0.221720092
3.75675135,-0.297439449
3.75875175,-0.267538963
3.76075215,-0.238967534
3.762752551,-0.333197729
3.764752951,-0.199563627
3.766753351,-0.132194441
3.768753751,-0.230668137
3.770754151,-0.163002566
3.772754551,-0.16433139
3.774754951,-0.187826528
3.776755351,-0.136995194
3.778755751,-0.292643423
3.780756151,-0.263072629
3.782756551,-0.19195227
3.784756951,-0.240670987
3.786757351,-0.309393957
3.788757752,-0.239895558
3.790758152,-0.247738954
3.792758552,-0.239157353
3.794758952,-0.126400224
3.796759352,-0.192658451
3.798759752,-0.22159937
3.800760152,-0.257162994
3.802760552,-0.162192617
3.804760952,-0.064788522
3.806761352,-0.125936986
3.808761752,-0.136179717
3.810762152,-0.205462611
3.812762553,-0.171513925
3.814762953,-0.091790669
3.816763353,-0.171108644
3.818763753,-0.126029695
3.820764153,-0.104200727
3.822764553,-0.131474028
3.824764953,-0.019432001
3.826765353,-0.181305186
3.828765753,0.007929891
3.830766153,-0.079973219
3.832766553,-0.121525936
3.834766953,-0.055432885
3.836767353,-0.138880336
3.838767754,-0.09082093
3.840768154,-0.007798241
3.842768554,-0.097489957
3.844768954,-0.065839368
3.846769354,-0.00372931
3.848769754,-0.095211268
3.850770154,-0.113021175
3.852770554,-0.06720523
3.854770954,-0.231827608
3.856771354,-0.124673048
3.858771754,-0.153189271
3.860772154,-0.047204519
3.862772555,-0.047265664
3.864772955,-0.07090052
3.866773355,-0.133545177
3.868773755,-0.187624531
3.870774155,-0.125136933
3.872774555,-0.107508609
3.874774955,-0.11408756
3.876775355,-0.134708514
3.878775755,-0.197727932
3.880776155,-0.126774475
3.882776555,-0.09825418
3.884776955,-0.134653984
3.886777355,-0.117816249
3.888777756,-0.104203073
3.890778156,-0.146177616
3.892778556,-0.126139506
3.894778956,-0.162444413
3.896779356,-0.127287198
3.898779756,-0.261692911
3.900780156,-0.125484057
3.902780556,-0.296168107
3.904780956,-0.122926389
3.906781356,-0.114027956
3.908781756,-0.127110675
3.910782156,-0.174981494
3.912782557,-0.191716451
3.914782957,-0.194307409
3.916783357,-0.181515646
3.918783757,-0.249373661
3.920784157,-0.174600678
3.922784557,-0.231063767
3.924784957,-0.219834299
3.926785357,-0.259523833
3.928785757,-0.202333775
3.930786157,-0.189213467
3.932786557,-0.273665271
3.934786957,-0.234122266
3.936787357,-0.151267045
3.938787758,-0.1835964
3.940788158,-0.19956314
3.942788558,-0.144687101
3.944788958,-0.197703959
3.946789358,-0.173710124
3.948789758,-0.184143067
3.950790158,-0.283829507
3.952790558,-0.232451901
3.954790958,-0.241565342
3.956791358,-0.195353341
3.958791758,-0.13632039
3.960792158,-0.242108488
3.962792559,-0.115116388
3.964792959,-0.142626298
3.966793359,-0.19667925
3.968793759,-0.190471794
3.970794159,-0.106025976
3.972794559,-0.115024429
3.974794959,0.019838924
3.976795359,-0.122211625
3.978795759,-0.051302286
3.980796159,-0.098385669
3.982796559,-0.030336682
3.984796959,-0.075473116
3.986797359,-0.001097482
3.98879776,-0.01157278
3.99079816,0.005788381
3.99279856,-0.044399335
3.99479896,0.004227077
3.99679936,0.027876996
3.99879976,-0.044471267
4.00080016,0.508389829
4.00280056,0.463408602
4.00480096,0.486512971
4.00680136,0.530500619
4.00880176,0.557114285
4.01080216,0.53272269
4.012802561,0.553574372
4.014802961,0.562586826
4.016803361,0.484429115
4.018803761,0.550101807
4.020804161,0.56605136
4.022804561,0.537142333
4.024804961,0.559418625
4.026805361,0.566076397
4.028805761,0.589085823
4.030806161,0.536189838
4.032806561,0.506011751
4.034806961,0.443519867
4.036807361,0.503582278
4.038807762,0.568073775
4.040808162,0.534557373
4.042808562,0.561069054
4.044808962,0.525751688
4.046809362,0.532266086
4.048809762,0.654711021
4.050810162,0.468489677
4.052810562,0.482159357
4.054810962,0.47187702
4.056811362,0.553723366
4.058811762,0.550956482
4.060812162,0.448487823
4.062812563,0.472507998
4.064812963,0.446143037
4.066813363,0.460309919
4.068813763,0.350136842
4.070814163,0.433379197
4.072814563,0.347058378
4.074814963,0.382468098
4.076815363,0.392488641
4.078815763,0.349926469
4.080816163,0.365814396
4.082816563,0.292295047
4.084816963,0.266919859
4.086817363,0.310958543
4.088817764,0.271902309
4.090818164,0.265925695
4.092818564,0.336584927
4.094818964,0.262393431
4.096819364,0.244734882
4.098819764,0.274291165
4.100820164,0.160535761
4.102820564,0.234802965
4.104820964,0.211251286
4.106821364,0.137101435
4.108821764,0.255035455
4.110822164,0.244272555
4.112822565,0.228270788
4.114822965,0.204660506
4.116823365,0.136213552
4.118823765,0.20146305
4.120824165,0.198231605
4.122824565,0.094623277
4.124824965,0.213791501
4.126825365,0.190879176
4.128825765,0.134117036
4.130826165,0.130500598
4.132826565,0.178030517
4.134826965,0.105319393
4.136827365,0.163336782
4.138827766,0.102864444
4.140828166,0.135407965
4.142828566,0.00590684
4.144828966,-0.01105216
4.146829366,0.108923523
4.148829766,0.182970196
4.150830166,0.058266183
4.152830566,0.101999639
4.154830966,0.156643804
4.156831366,0.02050393
4.158831766,0.095183778
4.160832166,0.139439383
4.162832567,0.169274204
4.164832967,0.207199092
4.166833367,0.164481901
4.168833767,0.076132549
4.170834167,0.154564919
4.172834567,0.097519681
4.174834967,0.155033067
4.176835367,0.222707751
4.178835767,0.14209237
4.180836167,0.163177849
4.182836567,0.122790186
4.184836967,0.099301388
4.186837367,0.064801619
4.188837768,0.188598041
4.190838168,0.176317968
4.192838568,0.149738401
4.194838968,0.140637711
4.196839368,0.187439534
4.198839768,0.134399137
4.200840168,0.248627533
4.202840568,0.131993803
4.204840968,0.187326041
4.206841368,0.21177801
4.208841768,0.232719351
4.210842168,0.219385134
4.212842569,0.250603656
4.214842969,0.208948814
4.216843369,0.246886176
4.218843769,0.166078645
4.220844169,0.211158632
4.222844569,0.255646713
4.224844969,0.245141718
4.226845369,0.188859766
4.228845769,0.151102318
4.230846169,0.320940115
4.232846569,0.271980299
4.234846969,0.259466335
4.236847369,0.212444802
4.23884777,0.230669756
4.24084817,0.238623571
4.24284857,0.204024732
4.24484897,0.335035164
4.24684937,0.273297423
4.24884977,0.192690122
4.25085017,0.246070634
4.25285057,0.220691999
4.25485097,0.192028846
4.25685137,0.168521284
4.25885177,0.302008664
4.26085217,0.216650363
4.262852571,0.337368421
4.264852971,0.176326427
4.266853371,0.247929148
4.268853771,0.171964375
4.270854171,0.209452471
4.272854571,0.106145693
4.274854971,0.160947363
4.276855371,0.170545014
4.278855771,0.13614504
4.280856171,0.16137229
4.282856571,0.155845058
4.284856971,0.236404171
4.286857371,0.120005684
4.288857772,0.050629122
4.290858172,0.123913825
4.292858572,0.155778161
4.294858972,0.038107043
4.296859372,0.0618055
4.298859772,0.029164146
4.300860172,0.061429991
4.302860572,0.005356655
4.304860972,0.1598205
4.306861372,0.04997413
4.308861772,0.003388784
4.310862172,-0.011110981
4.312862573,0.021475444
4.314862973,-0.014124396
4.316863373,-0.076793436
4.318863773,-0.034032019
4.320864173,0.019932334
4.322864573,-0.168245632
4.324864973,-0.097443098
4.326865373,-0.09885046
4.328865773,-0.089955828
4.330866173,-0.000559559
4.332866573,0.010950147
4.334866973,-0.132062574
4.336867373,-0.078136119
4.338867774,-0.149717583
4.340868174,-0.157026872
4.342868574,-0.19279744
4.344868974,-0.180872829
4.346869374,-0.07687493
4.348869774,-0.175540647
4.350870174,-0.171121407
4.352870574,-0.095646912
4.354870974,-0.228951076
4.356871374,-0.098971535
4.358871774,-0.095229403
4.360872174,-0.19168295
4.362872575,-0.180062688
4.364872975,-0.127994729
4.366873375,-0.162290827
4.368873775,-0.12170423
4.370874175,-0.165389193
4.372874575,-0.135608957
4.374874975,-0.111127131
4.376875375,-0.15094763
4.378875775,-0.173803016
4.380876175,-0.208164641
4.382876575,-0.146396268
4.384876975,-0.154945479
4.386877375,-0.089696211
4.388877776,-0.132715895
4.390878176,-0.060855671
4.392878576,-0.134551759
4.394878976,-0.175044081
4.396879376,-0.169646576
4.398879776,-0.119703664
4.400880176,-0.088960554
4.402880576,-0.156028536
4.404880976,-0.104410899
4.406881376,-0.207177703
4.408881776,-0.1234229
4.410882176,-0.095651062
4.412882577,-0.073169122
4.414882977,-0.019065918
4.416883377,-0.177925762
4.418883777,-0.088399808
4.420884177,-0.108899012
4.422884577,-0.034285455
4.424884977,-0.08279979
4.426885377,-0.103035556
4.428885777,-0.117657855
4.430886177,-0.07522159
4.432886577,-0.07032387
4.434886977,-0.022874769
4.436887377,-0.079162881
4.438887778,-0.107919038
4.440888178,-0.047057497
4.442888578,-0.092782064
4.444888978,-0.096923268
4.446889378,-0.108999632
4.448889778,-0.139448681
4.450890178,-0.080716988
4.452890578,-0.062586608
4.454890978,0.016617876
4.456891378,-0.055360824
4.458891778,-0.097054317
4.460892178,-0.166924837
4.462892579,-0.09092605
4.464892979,-0.12083964
4.466893379,-0.106792124
4.468893779,-0.076575059
4.470894179,-0.094469906
4.472894579,-0.145545172
4.474894979,-0.103866006
4.476895379,-0.041630247
4.478895779,-0.106559952
4.480896179,-0.139663925
4.482896579,-0.185499203
4.484896979,-0.090635901
4.486897379,-0.146396294
4.48889778,-0.057563845
